sku,productId,name,format,shortDescription,manufacturer,genre,active,customerReviewAverage
9893348,1218190731681,360 cybertron for transformers war xbox,dvdrom ,at choose fate of side stake the the what will with world you ,Activision,Shooters,false,4.7
9896071,1218191356473,360 nier xbox,dvdrom ,a depths explore father's love of the ,Square Enix,,false,2.5
9902347,1218192434272,360 black call duty of ops xbox,dvdrom ,a battle for new prepare ,Activision,Shooters,true,3.9
9927328,1218196191161,360 arkham asylum batman edition game of the xbox year,dvdrom ,and arkham can escape intact life sanity with you your ,WB Games,Action  Adventure,true,4.8
9927373,1218196189783,3 360 fear xbox,dvdrom ,are family hard ignore some ties to ,WB Games,Shooters,false,4.0
9927451,1218196189342,360 ii n3 nights ninetynine xbox,dvdrom ,darkness devastate lord of the ,Konami,Fighting,false,
9936089,1218197749573,360 honor medal of xbox,,a completely experience honor medal new of ,Electronic Arts,Shooters,true,3.4
9936195,1218197750482,360 splatterhouse xbox,dvdrom ,fly gore the watch ,Namco,Action  Adventure,false,3.0
9949037,1218199524495,11 360 nhl xbox,dvdrom ,a and become competition hockey into legend puckpulverizing realistic skate ,EA Sports,Sports  Outdoors,false,4.1
9952004,1218200062812,360 3d attack movies of the xbox,dvdrom ,a favorite from into movie scene step your ,Majesco,Shooters,false,1.5
9953959,1218200370302,360 ea mma sports xbox,dvdrom ,and cage fight for get into life of ready step the the your ,Electronic Arts,Sports  Outdoors,false,5.0
9955514,1218200374397,360 force ii star the unleashed wars xbox,,force master of the the ways ,LucasArts,Action  Adventure,true,3.7
9956073,1218201190114,2 360 and days dog kane lynch xbox,dvdrom ,a at escape from psychopath shanghai side with your ,Eidos Interactive,Shooters,false,3.0
9959853,1218202032277,2 360 clancy's hawx tom xbox,dvdrom ,action adrenalinepumping aerial for off take ,Ubi Soft,Flight,false,3.0
9963729,1218202474441,360 backyard sandlot sluggers sports xbox,,aim fences for the ,Atari,Sports  Outdoors,true,
9967476,1218202945691,2 360 drive test unlimited xbox,dvdrom ,drive hot it it's like ,Atari,Racing,false,3.6
9976899,1218204532576,360 la noire xbox,dvdrom ,a in la light new view whole ,Rockstar Games,Action  Adventure,true,4.1
9977237,1218204528947,360 shaun skateboarding white xbox,dvdrom ,as city deck for grab leave mountains snowy streets the the you your ,Ubisoft Entertainment,Sports  Outdoors,true,3.0
9980886,1218204944549,360 force star the unleashed wars xbox,,apprentice darth into of secret shoes step the vader's ,LucasArts,Action  Adventure,false,4.5
9984142,1218205378559,360 assassin's brotherhood creed xbox,,brotherhood join the ,Ubisoft Entertainment,Action  Adventure,true,4.8
9949037,1218199524495,11 360 nhl xbox,dvdrom ,a and become competition hockey into legend puckpulverizing realistic skate ,EA Sports,Sports  Outdoors,false,4.1
9952004,1218200062812,360 3d attack movies of the xbox,dvdrom ,a favorite from into movie scene step your ,Majesco,Shooters,false,1.5
9953959,1218200370302,360 ea mma sports xbox,dvdrom ,and cage fight for get into life of ready step the the your ,Electronic Arts,Sports  Outdoors,false,5.0
9955514,1218200374397,360 force ii star the unleashed wars xbox,,force master of the the ways ,LucasArts,Action  Adventure,true,3.7
9956073,1218201190114,2 360 and days dog kane lynch xbox,dvdrom ,a at escape from psychopath shanghai side with your ,Eidos Interactive,Shooters,false,3.0
9959853,1218202032277,2 360 clancy's hawx tom xbox,dvdrom ,action adrenalinepumping aerial for off take ,Ubi Soft,Flight,false,3.0
9963729,1218202474441,360 backyard sandlot sluggers sports xbox,,aim fences for the ,Atari,Sports  Outdoors,true,
9967476,1218202945691,2 360 drive test unlimited xbox,dvdrom ,drive hot it it's like ,Atari,Racing,false,3.6
9976899,1218204532576,360 la noire xbox,dvdrom ,a in la light new view whole ,Rockstar Games,Action  Adventure,true,4.1
9977237,1218204528947,360 shaun skateboarding white xbox,dvdrom ,as city deck for grab leave mountains snowy streets the the you your ,Ubisoft Entertainment,Sports  Outdoors,true,3.0
9980886,1218204944549,360 force star the unleashed wars xbox,,apprentice darth into of secret shoes step the vader's ,LucasArts,Action  Adventure,false,4.5
9984142,1218205378559,360 assassin's brotherhood creed xbox,,brotherhood join the ,Ubisoft Entertainment,Action  Adventure,true,4.8
9999169100050027,0,bundle digital only,,,,,false,
9999169100050027,0,bundle digital only,,,,,false,
